STOCK,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,WEEKLY_RETURNS_%,MA_4W,RSI
SOLAR INDUSTRIES,2020-11-01,1002,1065.5,1002,1033.35,114450.0,2.3270782789523103,1027.05,51.263196214051696
SOLAR INDUSTRIES,2020-11-08,1034.95,1049,978,987.95,110840.0,-4.393477524556044,1014.7874999999999,51.56730628387287
SOLAR INDUSTRIES,2020-11-15,1012,1038.8,978,988.2,71770.0,0.025304924338276358,1004.8375,46.56593406593406
SOLAR INDUSTRIES,2020-11-22,988.2,1067.8,988.2,1043.15,1170000.0,5.560615260068813,1013.1625,46.082348145128414
SOLAR INDUSTRIES,2020-11-29,1058.7,1079,1027.1,1061.45,101890.0,1.7543018741312366,1020.1875,42.27479050279329
SOLAR INDUSTRIES,2020-12-06,1080,1080,1030,1034.5,67790.0,-2.538979697583499,1031.825,46.13699152138706
SOLAR INDUSTRIES,2020-12-13,1060,1114,1052.55,1061.4,202920.0,2.600289995166749,1050.125,55.445646573930986
SOLAR INDUSTRIES,2020-12-20,1062.4,1103.95,1032,1072.5,91590.0,1.045788581119278,1057.4625,48.066298342541444
SOLAR INDUSTRIES,2020-12-27,1077.9,1097.75,1063.1,1093.1,110580.0,1.9207459207459143,1065.375,59.058067968959044
SOLAR INDUSTRIES,2021-01-03,1095,1143.95,1089.5,1128.7,249600.0,3.2567926081785936,1088.9250000000002,58.26513911620297
SOLAR INDUSTRIES,2021-01-10,1134.35,1243.95,1120,1178.7,331180.0,4.429875077522816,1118.25,61.18721461187216
SOLAR INDUSTRIES,2021-01-17,1184.5,1199,1155.1,1175.45,55970.0,-0.27572749639432903,1143.9875,70.12647187091149
SOLAR INDUSTRIES,2021-01-24,1168,1195,1148.5,1187.05,52890.0,0.9868560976647123,1167.4750000000001,72.9476266051075
SOLAR INDUSTRIES,2021-01-31,1196.95,1258,1122.95,1241.8,136720.0,4.612274124931548,1195.75,80.26882422027927
SOLAR INDUSTRIES,2021-02-07,1251.95,1270,1220.1,1240.25,89720.0,-0.12481881140279372,1211.1375,78.64064230343303
SOLAR INDUSTRIES,2021-02-14,1240,1410.3,1233.4,1278.05,338120.0,3.047772626486589,1236.7875,91.02092760180996
SOLAR INDUSTRIES,2021-02-21,1277,1349,1271.15,1304.75,170540.0,2.0891201439693363,1266.2124999999999,91.64583607420076
SOLAR INDUSTRIES,2021-02-28,1325,1419.1,1306.55,1377.2,84120.0,5.552787890400457,1300.0625,92.01358319708213
SOLAR INDUSTRIES,2021-03-07,1400,1421.45,1335.4,1347.9,108460.0,-2.1275050827766484,1326.975,85.0569085791213
SOLAR INDUSTRIES,2021-03-14,1354.65,1355.2,1243.25,1291.6,96090.0,-4.176867720157295,1330.3625,79.35601735556062
SOLAR INDUSTRIES,2021-03-21,1320,1321.05,1253.9,1294.6,39840.0,0.23227005264787604,1327.8249999999998,78.16425120772945
SOLAR INDUSTRIES,2021-03-28,1298,1359.9,1251.35,1292.4,24770.0,-0.16993665997218077,1306.625,77.14144655640584
SOLAR INDUSTRIES,2021-04-04,1284,1358,1239.95,1312,73510.0,1.5165583410708727,1297.65,77.08487998020294
SOLAR INDUSTRIES,2021-04-11,1345,1384.95,1250,1298.85,135300.0,-1.0022865853658636,1299.4625,72.29136643521551
SOLAR INDUSTRIES,2021-04-18,1287,1295,1227.65,1254.55,51630.0,-3.41070947376525,1289.45,60.08777763000398
SOLAR INDUSTRIES,2021-04-25,1256,1334.1,1212,1222.05,114980.0,-2.590570324020569,1271.8625,55.75024679170779
SOLAR INDUSTRIES,2021-05-02,1224,1267.55,1200,1238.45,68120.0,1.3420072828444152,1253.475,56.26829268292684
SOLAR INDUSTRIES,2021-05-09,1240.95,1260,1203,1209.45,137010.0,-2.3416367233235036,1231.125,45.790500975927145
SOLAR INDUSTRIES,2021-05-16,1215.5,1279.75,1210.5,1276.5,110370.0,5.543842242341546,1236.6125,54.03001667593107
SOLAR INDUSTRIES,2021-05-23,1290.5,1445.55,1271.3,1404.75,433460.0,10.047003525264397,1282.2875,61.72713809700112
SOLAR INDUSTRIES,2021-05-30,1415,1645,1411.75,1557.4,2490000.0,10.866702260188642,1362.025,68.96344667117016
SOLAR INDUSTRIES,2021-06-06,1575.6,1679,1575.6,1638.1,425620.0,5.181713111596231,1469.1875,69.34311981020166
SOLAR INDUSTRIES,2021-06-13,1638.1,1646.3,1557,1585.35,184580.0,-3.220194127342657,1546.3999999999999,67.01296840295191
SOLAR INDUSTRIES,2021-06-20,1593,1630,1560,1581.6,66620.0,-0.2365408269467295,1590.6125000000002,72.47016891368357
SOLAR INDUSTRIES,2021-06-27,1589.55,1625,1566.05,1611.1,64650.00000000001,1.8651997976732337,1604.0375,73.55611789222984
SOLAR INDUSTRIES,2021-07-04,1628,1650.3,1588.2,1609.5,127050.0,-0.09931102973123052,1596.8874999999998,73.62187127532778
SOLAR INDUSTRIES,2021-07-11,1616.65,1714.5,1609.55,1630.5,489830.0,1.3047530288909703,1608.175,73.67677668748142
SOLAR INDUSTRIES,2021-07-18,1600,1630,1550,1615.05,137970.0,-0.947562097516097,1616.5375000000001,73.42569269521411
SOLAR INDUSTRIES,2021-07-25,1623.15,1730,1579.5,1704.8,448830.0,5.557103495247828,1639.9625,81.25216908447283
SOLAR INDUSTRIES,2021-08-01,1730,1798.5,1705,1771.95,359190.0,3.9388784608165306,1680.575,86.41721854304636
SOLAR INDUSTRIES,2021-08-08,1786.15,1789.5,1624.05,1760.05,197940.0,-0.6715765117525918,1712.9625,84.75016655562958
SOLAR INDUSTRIES,2021-08-15,1770,1775,1663.6,1671.65,61850.0,-5.022584585665168,1727.1125,78.53438696135326
SOLAR INDUSTRIES,2021-08-22,1690,1793.35,1639.5,1724.25,407850.0,3.146591690844369,1731.975,78.14444653969451
SOLAR INDUSTRIES,2021-08-29,1749,1798.25,1727.25,1768.4,212680.0,2.560533565318268,1731.0875,75.56055387643215
SOLAR INDUSTRIES,2021-09-05,1775,1825,1700.7,1788.75,407680.0,1.150757747116038,1738.2625000000003,69.97668595112685
SOLAR INDUSTRIES,2021-09-12,1820,2049,1791,1979.1,1560000.0,10.641509433962248,1815.125,74.75678815158996
SOLAR INDUSTRIES,2021-09-19,1927.8,2025,1903.15,2009.45,229910.0,1.533525339800934,1886.425,81.82500375206365
SOLAR INDUSTRIES,2021-09-26,2018,2214.05,1985,2166.9,825160.0,7.835477369429444,1986.05,85.68902439024392
SOLAR INDUSTRIES,2021-10-03,2174,2499,2173.95,2413.45,1100000.0,11.378005445567396,2142.2250000000004,88.68424858974979
SOLAR INDUSTRIES,2021-10-10,2584,2847.9,2475,2532.45,580440.0,4.9307008639085215,2280.5625,89.9735804928754
SOLAR INDUSTRIES,2021-10-17,2580.6,2798.95,2100,2208.45,778820.0,-12.79393472724042,2330.3125,69.82743833407665
SOLAR INDUSTRIES,2021-10-24,2274.7,2605,2244,2487.05,474540.0,12.615182594127127,2410.35,75.33999767522957
SOLAR INDUSTRIES,2021-10-31,2491,2579,2260,2324.4,336320.0,-6.539876560583824,2388.0875,67.27348759408977
SOLAR INDUSTRIES,2021-11-07,2349.7,2729,2296.45,2575.95,747030.0,10.82214765100671,2398.9625,70.32458668284544
SOLAR INDUSTRIES,2021-11-14,2601,2850,2576,2777.1,562130.0,7.808769580154906,2541.125,73.46515008190481
SOLAR INDUSTRIES,2021-11-21,2800,2938,2651,2729.6,657400.0,-1.710417341831405,2601.7625,74.87830687830687
SOLAR INDUSTRIES,2021-11-28,2615.15,2919,2523.55,2778.45,1070000.0,1.7896395076201665,2715.275,74.83392226148409
SOLAR INDUSTRIES,2021-12-05,2751,2849,2680,2716.7,233370.0,-2.222462164156269,2750.4624999999996,72.15550675202093
SOLAR INDUSTRIES,2021-12-12,2748.4,2748.4,2499,2550.75,262510.0,-6.108514005963106,2693.875,66.66885418033863
SOLAR INDUSTRIES,2021-12-19,2510.05,2510.1,2271.35,2363.9,325530.0,-7.325296481427024,2602.45,58.43046183507143
SOLAR INDUSTRIES,2021-12-26,2341,2430,2300.15,2421.55,124650.0,2.4387664452811153,2513.225,58.92184455509851
SOLAR INDUSTRIES,2022-01-02,2429,2429,2325.25,2346.9,191800.0,-3.0827362639631706,2420.775,54.0418556608434
SOLAR INDUSTRIES,2022-01-09,2347,2357.9,2163.55,2245.8,601860.0,-4.307810302952831,2344.5375000000004,45.972372372372384
SOLAR INDUSTRIES,2022-01-16,2250,2319,2181,2303,155520.0,2.5469765785020915,2329.3125,44.318997746911286
SOLAR INDUSTRIES,2022-01-23,2319.8,2574,2275.75,2426.45,292590.0,5.360399478940514,2330.5375,55.992632910000545
SOLAR INDUSTRIES,2022-01-30,2567.7,2597.7,2260,2330.65,371460.0,-3.9481547116157256,2326.4750000000004,45.22034105494774
SOLAR INDUSTRIES,2022-02-06,2330.65,2415,2245.4,2262.85,200730.0,-2.9090597043743283,2330.7374999999997,48.003244120032434
SOLAR INDUSTRIES,2022-02-13,2239.7,2339.95,2171.35,2289.95,111280.0,1.197604790419149,2327.475,39.140340218712026
SOLAR INDUSTRIES,2022-02-20,2289.95,2358,2191.9,2340.85,114140.0,2.2227559553702037,2306.075,31.301701598731285
SOLAR INDUSTRIES,2022-02-27,2302.15,2348.45,2275,2279.25,113860.0,-2.6315227374671513,2293.225,30.927878710879597
SOLAR INDUSTRIES,2022-03-06,2268,2492.55,2227.25,2414.35,113200.0,5.927388395305466,2331.1,35.63027863288342
SOLAR INDUSTRIES,2022-03-13,2401,2620.8,2370,2586.85,219740.0,7.144780168575404,2405.325,45.28726454469568
SOLAR INDUSTRIES,2022-03-20,2621.75,2700,2575.9,2640.3,147590.0,2.0662195334093747,2480.1875,53.53910603485754
SOLAR INDUSTRIES,2022-03-27,2659,2890,2616.35,2869.6,214720.0,8.68461917206378,2627.775,69.33695319669624
SOLAR INDUSTRIES,2022-04-03,2890,3189.95,2851,3000.05,448920.0,4.545929746306121,2774.2,70.95407128368589
SOLAR INDUSTRIES,2022-04-10,3048,3070,2971,2987.95,74590.0,-0.4033266112231537,2874.4750000000004,74.32181204234169
SOLAR INDUSTRIES,2022-04-17,2960.8,3049,2939.1,2969.6,105270.0,-0.6141334359678008,2956.8,79.30127115213342
SOLAR INDUSTRIES,2022-04-24,2968,2969.55,2733.05,2760.9,145480.0,-7.0278825431034475,2929.625,66.51161113515073
SOLAR INDUSTRIES,2022-05-01,2798.95,3150,2720.05,2983.65,416480.0,8.068021297403028,2925.525,68.74957937950064
SOLAR INDUSTRIES,2022-05-08,2984,3027.45,2751,2783.25,163670.0,-6.71660549997487,2874.35,64.22823011631561
SOLAR INDUSTRIES,2022-05-15,2790.15,2975,2755.55,2797.35,150540.0,0.5066019940716648,2831.2875,67.39003123373243
SOLAR INDUSTRIES,2022-05-22,2797.3,2837,2478.45,2571.4,193700.0,-8.077287432748847,2783.9125,58.107913461815464
SOLAR INDUSTRIES,2022-05-29,2600,2847.85,2575.85,2802.9,425430.0,9.00287780975344,2738.725,62.05609915198957
SOLAR INDUSTRIES,2022-06-05,2782,2931.6,2720,2856.25,476440.0,1.903385779014588,2756.975,65.12054507337527
SOLAR INDUSTRIES,2022-06-12,2849,2849,2692.2,2761,154810.0,-3.334792122538288,2747.8875,59.27789524395793
SOLAR INDUSTRIES,2022-06-19,2777,2825,2652.75,2756.65,143100.0,-0.1575516117348741,2794.2,54.994117647058836
SOLAR INDUSTRIES,2022-06-26,2779.95,2830,2702.2,2722.85,155720.0,-1.226125913699605,2774.1875,52.45633350194899
SOLAR INDUSTRIES,2022-07-03,2736,2744.9,2619.75,2689.8,92470.0,-1.2138017151146707,2732.5750000000003,43.94245670776903
SOLAR INDUSTRIES,2022-07-10,2698,2725,2631,2645.5,60240.0,-1.646962599449775,2703.7000000000003,37.31893129224935
SOLAR INDUSTRIES,2022-07-17,2669,2874,2619.65,2815.55,169080.0,6.427896427896429,2718.425,44.4597981875442
SOLAR INDUSTRIES,2022-07-24,2830,2925,2733,2742.1,236380.0,-2.6087265365559276,2723.2375,42.93916821849783
SOLAR INDUSTRIES,2022-07-31,2795,3199.05,2675.05,3142.8,744400.0,14.6128879326064,2836.4875,60.59068219633943
SOLAR INDUSTRIES,2022-08-07,3155,3267.55,3091,3163.15,298050.0,0.6475117729413338,2965.9,55.60727227289766
SOLAR INDUSTRIES,2022-08-14,3163.15,3448.5,3163.15,3418.65,341730.0,8.077391208131136,3116.675,69.18825874252582
SOLAR INDUSTRIES,2022-08-21,3395,3559.5,3310.1,3345.95,252360.0,-2.1265704298480514,3267.6375000000003,66.00069999416671
SOLAR INDUSTRIES,2022-08-28,3340,3419,3278,3334.1,136010.0,-0.3541595062687697,3315.4625,75.41994400746566
SOLAR INDUSTRIES,2022-09-04,3366.9,3600,3366.9,3549.05,229370.0,6.44701718604721,3411.9375,75.14575540053247
SOLAR INDUSTRIES,2022-09-11,3550,3638.95,3521,3578.75,181960.0,0.83684366238852,3451.9624999999996,74.74315068493149
SOLAR INDUSTRIES,2022-09-18,3605.75,3940,3541,3696.65,402360.0,3.294446384910943,3539.6375,81.55329983475532
SOLAR INDUSTRIES,2022-09-25,3663,3974.95,3412.75,3916.8,500350.0,5.955392044148078,3685.3125,84.1531985045188
SOLAR INDUSTRIES,2022-10-02,3943.8,4175.05,3841,4139.3,323440.0,5.680657679738554,3832.875,87.52881328988155
SOLAR INDUSTRIES,2022-10-09,4100,4170.5,3810,3847.5,345420.0,-7.049501123378354,3900.0625,76.97469593177686
SOLAR INDUSTRIES,2022-10-16,3847.5,3998.95,3825.1,3870.2,213370.0,0.5899935022741998,3943.45,78.82596620063077
SOLAR INDUSTRIES,2022-10-23,3967,4038.6,3862.5,3905.8,96820.0,0.9198491034055234,3940.7,77.3952810513355
SOLAR INDUSTRIES,2022-10-30,3949,4098.85,3877.8,4008.65,316280.0,2.633263351938142,3908.0375000000004,81.36189179150674
SOLAR INDUSTRIES,2022-11-06,4050,4268.95,4050,4146,350060.0,3.426340538585304,3982.6625000000004,78.56654706987868
SOLAR INDUSTRIES,2022-11-13,4214.75,4214.75,3920,3951.7,191470.0,-4.686444766039566,4003.0375000000004,70.43034432727931
SOLAR INDUSTRIES,2022-11-20,3939.5,3983,3751,3759.7,256880.0,-4.858668421185818,3966.5125000000003,59.13681785302863
SOLAR INDUSTRIES,2022-11-27,3750,4132.45,3700,4086.2,307900.0,8.684203526877155,3985.8999999999996,67.4574912152442
SOLAR INDUSTRIES,2022-12-04,4104.95,4111.05,3990,4032.4,155650.0,-1.3166266947285954,3957.5,66.1486517737385
SOLAR INDUSTRIES,2022-12-11,4050,4266.35,3960,4120.15,247730.0,2.176123400456298,3999.6124999999997,64.03263059609807
SOLAR INDUSTRIES,2022-12-18,4120.15,4220,3968,4036.45,251300.0,-2.031479436428285,4068.8,60.95552683230407
SOLAR INDUSTRIES,2022-12-25,3980,4435,3955.95,4384.55,299760.0,8.623914578404301,4143.3875,64.8311845112328
SOLAR INDUSTRIES,2023-01-01,4448,4538,4360,4385.4,380600.0,0.019386254005526737,4231.6375,61.15820554338507
SOLAR INDUSTRIES,2023-01-08,4414.7,4453.8,4271,4294.3,195170.0,-2.0773475623660165,4275.175,53.93720788457632
SOLAR INDUSTRIES,2023-01-15,4323.7,4381.4,4222.15,4249.35,169710.0,-1.046736371469148,4328.4,61.671168423804154
SOLAR INDUSTRIES,2023-01-22,4249.5,4282.55,3965,4104.2,264040.0,-3.4158165366467985,4258.3125,56.344902386117134
SOLAR INDUSTRIES,2023-01-29,4070,4140,3896.85,3911.45,222540.0,-4.696408557087861,4139.825,50.141168827923934
SOLAR INDUSTRIES,2023-02-05,3911.45,3969.85,3775.25,3787.8,208090.0,-3.1612317682700675,4013.2000000000003,44.53868790029426
SOLAR INDUSTRIES,2023-02-12,3751.1,4078.6,3645,4027.75,506970.0,6.33481176408468,3957.8,47.2170577298722
SOLAR INDUSTRIES,2023-02-19,4044.75,4044.75,3800,3803.05,195170.0,-5.578797095152376,3882.5125,46.55096405949095
SOLAR INDUSTRIES,2023-02-26,3800,3981.6,3710.8,3801.85,226210.0,-0.03155362143543172,3855.1124999999997,51.072983224295506
SOLAR INDUSTRIES,2023-03-05,3799,3890.15,3750,3769.3,138880.0,-0.8561621315938184,3850.4875,40.51311220213148
SOLAR INDUSTRIES,2023-03-12,3777.9,3980.35,3730,3907.1,444740.0,3.655851219059225,3820.325,46.428571428571416
SOLAR INDUSTRIES,2023-03-19,3900,3935,3777.6,3837.6,91410.0,-1.7788129303063616,3828.9625,41.86180477548316
SOLAR INDUSTRIES,2023-03-26,3857.15,3866.95,3631.05,3792.5,136840.0,-1.175213675213671,3826.625,42.81379797920288
SOLAR INDUSTRIES,2023-04-02,3792.5,3811.5,3675.7,3765,104070.0,-0.7251153592616966,3825.5499999999997,27.49954603232247
SOLAR INDUSTRIES,2023-04-09,3768.45,3865.9,3710,3799.15,270800.0,0.9070385126161984,3798.5625,29.211730080493595
SOLAR INDUSTRIES,2023-04-16,3802,3905.95,3727,3831.8,127620.0,0.8594027611439348,3797.1125,32.89064812074578
SOLAR INDUSTRIES,2023-04-23,3860,3883.95,3750,3823.8,142340.0,-0.2087791638394454,3804.9375,33.815083862625016
SOLAR INDUSTRIES,2023-04-30,3870,3914,3780.05,3803.5,239800.0,-0.5308855065641604,3814.5625,37.3634224239368
SOLAR INDUSTRIES,2023-05-07,3805,3823.95,3665.75,3726.75,220720.0,-2.0178782700144615,3796.4624999999996,41.39970199292234
SOLAR INDUSTRIES,2023-05-14,3727.05,3824,3718,3800.45,186340.0,1.9775944187294447,3788.625,50.617766274356576
SOLAR INDUSTRIES,2023-05-21,3819.85,3834.85,3760.05,3798.55,197380.0,-0.04999407964845215,3782.3125,35.4161364214813
SOLAR INDUSTRIES,2023-05-28,3818.45,3829.7,3710,3783.3,155890.0,-0.4014689815850736,3777.2625000000003,48.28663138717793
SOLAR INDUSTRIES,2023-06-04,3811,3950,3787.5,3884,257029.99999999997,2.6616974598895116,3816.575,56.07753199674486
SOLAR INDUSTRIES,2023-06-11,3890.35,3951.95,3750,3799.15,489930.0,-2.1846035015448018,3816.25,52.04971503124356
SOLAR INDUSTRIES,2023-06-18,3816,3894,3730.35,3746.05,461430.0,-1.3976810602371548,3803.1250000000005,37.48543010334915
SOLAR INDUSTRIES,2023-06-25,3765,3850,3706.15,3740.3,506400.0,-0.15349501474887228,3792.375,41.60772813524238
SOLAR INDUSTRIES,2023-07-02,3739.3,3780,3658.5,3667.2,189410.0,-1.9543886853995773,3738.175,39.690636827381915
SOLAR INDUSTRIES,2023-07-09,3698.95,3714.95,3453.35,3684.25,390100.0,0.46493237347295935,3709.4500000000003,43.23984930933445
SOLAR INDUSTRIES,2023-07-16,3693.45,3809.2,3655.15,3775.95,183040.0,2.488973332428568,3716.9249999999997,48.22846670739155
SOLAR INDUSTRIES,2023-07-23,3800,3864.95,3707.05,3814.95,253040.0,1.0328526595956067,3735.5875,48.72570521061784
SOLAR INDUSTRIES,2023-07-30,3822.55,3912.7,3758.05,3851.85,270720.0,0.9672472771595997,3781.75,52.03246141583941
SOLAR INDUSTRIES,2023-08-06,3875,4190,3852.05,4073.65,489430.0,5.758271999169229,3879.1,65.15058044977849
SOLAR INDUSTRIES,2023-08-13,4107.9,4410,4052.55,4348.65,218500.0,6.750702686779664,4022.275,78.53275830427602
SOLAR INDUSTRIES,2023-08-20,4374.9,4615.5,4285,4597.4,453590.0,5.720166028537599,4217.8875,81.50373562082461
SOLAR INDUSTRIES,2023-08-27,4615,4980,4601.05,4753.35,434020.0,3.392134684821868,4443.262500000001,83.64578194375925
SOLAR INDUSTRIES,2023-09-03,4929.95,4929.95,4525.25,4641.75,233370.0,-2.347817854776113,4585.2875,78.3270087444316
SOLAR INDUSTRIES,2023-09-10,4701.15,4739.95,4378.05,4646.1,214410.0,0.09371465503313914,4659.65,76.8553104517584
SOLAR INDUSTRIES,2023-09-17,4698,4698,4550,4620.7,81010.0,-0.5466950775919743,4665.475,80.21626393026585
SOLAR INDUSTRIES,2023-09-24,4635,4875,4540,4820,145600.0,4.313199298807535,4682.1375,85.66399893733598
SOLAR INDUSTRIES,2023-10-01,4850,5177,4780.05,5147.95,341640.0,6.803941908713695,4808.6875,88.50562135842651
SOLAR INDUSTRIES,2023-10-08,5205.05,5422,5112,5348.4,342990.0,3.893782962149972,4984.2625,92.99304418985265
SOLAR INDUSTRIES,2023-10-15,5390,5438.75,5114,5269.25,204100.0,-1.479881833819452,5146.4,89.28518316561738
SOLAR INDUSTRIES,2023-10-22,5306.75,5359.8,4995.85,5237.7,183100.0,-0.5987569388432923,5250.825,87.34384181079628
SOLAR INDUSTRIES,2023-10-29,5237.7,5681.6,5214.05,5577.5,412510.0,6.487580426523087,5358.2125,89.02987222923446
SOLAR INDUSTRIES,2023-11-05,5584.95,6249.5,5550.55,6104.55,626910.0,9.44957418198118,5547.25,90.98649976347292
SOLAR INDUSTRIES,2023-11-12,6153.4,7499,6128,7390.5,1190000.0,21.06543479863381,6077.5625,93.50252475572167
SOLAR INDUSTRIES,2023-11-19,7500,7832.9,6520.1,6786.4,1040000.0,-8.174007171368658,6464.737499999999,79.43182778562544
SOLAR INDUSTRIES,2023-11-26,6838.45,6838.45,6079,6188.75,1240000.0,-8.806583755746777,6617.549999999999,67.72006013028226
SOLAR INDUSTRIES,2023-12-03,6310.2,6400,5909.35,6298.55,658090.0,1.7741870329226472,6666.05,67.38484732566772
SOLAR INDUSTRIES,2023-12-10,6349.25,6930,6221,6884.9,519789.99999999994,9.309285470465412,6539.65,72.80156947253931
SOLAR INDUSTRIES,2023-12-17,6349.95,6939.75,6150,6594.9,820090.0,-4.212116370608143,6491.775,68.72225958305312
SOLAR INDUSTRIES,2023-12-24,6600.9,6880,6596.65,6727.5,255350.0,2.0106445890005986,6626.4625,69.83169230189958
SOLAR INDUSTRIES,2023-12-31,6781.35,6866.75,6590,6703.5,476170.0,-0.35674470457078833,6727.7,68.33482594813488
SOLAR INDUSTRIES,2024-01-07,6696.05,7390,6580,7309.5,849150.0,9.040053703289331,6833.85,69.96093786072454
SOLAR INDUSTRIES,2024-01-14,7320,7320,6675.25,6938,550200.0,-5.082426978589504,6919.625,64.22970190672277
SOLAR INDUSTRIES,2024-01-21,6920,7050,6454.65,6508.15,399280.0,-6.19558950706256,6864.787499999999,60.435126848825846
SOLAR INDUSTRIES,2024-01-28,6572.4,6608,6275,6450.55,418540.0,-0.8850441369667172,6801.549999999999,60.17107635540274
SOLAR INDUSTRIES,2024-02-04,6490,6997.8,6416,6890.7,405090.0,6.82344916324964,6696.849999999999,60.830336819186485
SOLAR INDUSTRIES,2024-02-11,6894.95,7148,6617,6690.6,585220.0,-2.9039139710043904,6635.0,55.108836836278364
SOLAR INDUSTRIES,2024-02-18,6789.8,6920,6551,6872.45,335050.0,2.717992407257941,6726.075000000001,44.40737981885114
SOLAR INDUSTRIES,2024-02-25,6920,6969,6701,6877.65,201830.0,0.07566442826065778,6832.849999999999,51.13139002888919
SOLAR INDUSTRIES,2024-03-03,6932.9,7820,6814.2,7513.1,1680000.0,9.239347742324778,6988.450000000001,66.26785736220812
SOLAR INDUSTRIES,2024-03-10,7564,8989,7255.55,8855.5,2490000.0,17.867458173057727,7529.674999999999,74.10829616918566
SOLAR INDUSTRIES,2024-03-17,8900.05,9418.95,8401,9322,2140000.0,5.2679125966913265,8142.0625,73.50960796419201
SOLAR INDUSTRIES,2024-03-24,9300,9449,8668.4,8781.75,842400.0,-5.7954301652005995,8618.0875,70.12395439361732
SOLAR INDUSTRIES,2024-03-31,8950,9049,8621,8658.4,708420.0,-1.4046175306744124,8904.4125,67.79893809225324
SOLAR INDUSTRIES,2024-04-07,8729.85,8852.1,8431,8528.2,433700.0,-1.503742030860189,8822.587500000001,66.49699840879504
SOLAR INDUSTRIES,2024-04-14,8422,8708,8256.3,8526.9,556740.0,-0.01524354494502056,8623.8125,62.357634447895734
SOLAR INDUSTRIES,2024-04-21,8679.85,8849.95,8498.6,8784.7,659940.0,3.023373089868553,8624.550000000001,69.18848711554449
SOLAR INDUSTRIES,2024-04-28,8830,9060,8800,8999.9,436780.0,2.449713706785639,8709.925,77.09985100112021
SOLAR INDUSTRIES,2024-05-05,9098.8,9098.85,8520,8862.4,526500.0,-1.5277947532750358,8793.475,75.78277834197445
SOLAR INDUSTRIES,2024-05-12,8899.9,9098.95,8205,8983.45,1130000.0,1.3658828308358961,8907.6125,74.00961417115062
SOLAR INDUSTRIES,2024-05-19,8999,10450,8875.8,10007.3,1370000.0,11.397069054761788,9213.2625,82.00274030760917
SOLAR INDUSTRIES,2024-05-26,10071.9,10100.8,9106.5,9370.5,4620000.0,-6.363354751031736,9305.9125,72.15820892874567
SOLAR INDUSTRIES,2024-06-02,9818.9,10110,7888.25,9295,1240000.0,-0.8057200789712393,9414.0625,71.17825885073987
SOLAR INDUSTRIES,2024-06-09,9388.9,9972,9250,9898.15,494560.0,6.488972565895645,9642.7375,71.01421182938756
SOLAR INDUSTRIES,2024-06-16,10225,10225,9732.55,10036.95,446930.0,1.402282244661901,9650.15,63.21162985742243
SOLAR INDUSTRIES,2024-06-23,9990.05,10187,9801,10020.8,462380.0,-0.16090545434620518,9812.724999999999,58.68959685642517
SOLAR INDUSTRIES,2024-06-30,10074.05,12539.25,9925,12160.65,1660000.0,21.3540835063069,10529.137499999999,80.05871363757672
SOLAR INDUSTRIES,2024-07-07,12238.75,13298,11800,11996.6,613740.0,-1.3490232841172123,11053.75,79.48314844909207
SOLAR INDUSTRIES,2024-07-14,12133.75,12249.9,10718.65,10869.25,352170.0,-9.39724588633446,11261.825,67.57980580774515
SOLAR INDUSTRIES,2024-07-21,10822.35,11449,9981.05,10966.8,545360.0,0.8974860270947849,11498.325,68.06102507920528
SOLAR INDUSTRIES,2024-07-28,11188.35,11298.3,10601.25,10636.35,421100.0,-3.0131852500273504,11117.25,63.560730894576885
SOLAR INDUSTRIES,2024-08-04,10350,10850,10080.05,10333.6,424860.0,-2.846371170561335,10701.5,59.64380748539365
SOLAR INDUSTRIES,2024-08-11,10250.05,10510,9967.55,10497.45,200470.0,1.5856042424711614,10608.55,61.77794745827421
SOLAR INDUSTRIES,2024-08-18,10580,10696,10200,10622.8,172760.0,1.194099519407077,10522.55,61.80161112670885
SOLAR INDUSTRIES,2024-08-25,10685,10935,10155,10729,372750.0,0.9997364160108546,10545.712500000001,55.98642954311689
SOLAR INDUSTRIES,2024-09-01,10729,11201.05,10627.5,11032.85,250300.0,2.8320439929163888,10720.525,64.5952044390985
SOLAR INDUSTRIES,2024-09-08,11000,11298.85,10750,11106.1,295920.0,0.6639263653543725,10872.6875,65.9074939395004
SOLAR INDUSTRIES,2024-09-15,11194.95,11299.7,10510.6,11090.8,219420.0,-0.13776213072096422,10989.6875,61.681766981732686
SOLAR INDUSTRIES,2024-09-22,11092.1,12124.05,10900,11735.85,390710.0,5.816081797525885,11241.4,65.13901265371591
SOLAR INDUSTRIES,2024-09-29,11735.85,11830.5,10905,10949.9,158830.0,-6.697001069372909,11220.662499999999,57.280435055165505
SOLAR INDUSTRIES,2024-10-06,10865,11444,10349.05,11318.45,235820.0,3.365784162412444,11273.75,40.864518928300264
SOLAR INDUSTRIES,2024-10-13,11318,11570,10862.25,11421.8,208120.0,0.9131108941595301,11356.5,43.681850158283495
SOLAR INDUSTRIES,2024-10-20,11421.8,11624.8,10185.3,10464.85,239450.0,-8.378276628902615,11038.75,45.38187465740911
SOLAR INDUSTRIES,2024-10-27,10500,10665.45,10061.6,10398.75,200670.0,-0.6316382939076992,10900.962500000001,43.466108420846815
SOLAR INDUSTRIES,2024-11-03,10370.05,10370.05,9680,10149.6,355650.0,-2.3959610530111752,10608.75,44.29453893310516
